locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
Houston Methodist Sugar Land Hospital,hospital-based,16655 Southwest Fwy,,Sugar Land,TX,77479,,,https://www.houstonmethodist.org/locations/sugar-land/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.58924,-95.631453
AUSTIN RADIOLOGICAL ASSOCIATION - MIDTOWN,stand-alone imaging center,901 W. 38TH ST,,Austin,TX,78705,512-519-3456,,https://www.ausrad.com/location/midtown-i-austin-vein-center/,30.304604,-97.742477
Texas Oncology-Sugar Land,hospital-based,1350 First Colony Blvd,,Sugar Land,TX,77479,281 277-5200,,,29.602593,-95.636635
HCA Houston Healthcare - Sugar Land Diagnostic,hospital-based,15300 Southwest Fwy,Ste. 200,Sugar Land,TX,77478,281 274-6600,,https://hcahoustonhealthcare.com/specialties/imaging-services?location=west,29.607088,-95.616801
Houston Methodist West Hospital,hospital-based,18500 Katy Fwy,,Houston,TX,77094,,,https://www.houstonmethodist.org/locations/katy-west/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.787281,-95.697629
The University of Texas MD Anderson West Houston,hospital-based,15021 Katy Fwy,#100,Houston,TX,77094,,,https://www.mdanderson.org/about-md-anderson/our-locations/diagnostic-imaging-clinics.html,29.783976,-95.648362
Excel Diagnostics Nuclear Oncology Center,stand-alone imaging center,9701 Richmond Ave,Suite 122,Houston,TX,77042,,,https://www.exceldiagnostics.com/?utm_source=gmb_auth,29.727045,-95.540976
Houston Precision Cancer Center,hospital-based,10405 Katy Fwy,Unit 150E,Houston,TX,77024,,,https://www.oncologyconsultants.com/radiation-therapy,29.783039,-95.554645
Memorial Hermann Southeast Hospital,hospital-based,11914 ASTORIA BLVD,PLAZA 1  MOBILE PET TRAILER,Houston,TX,77089,281 929-6100,,,29.583252,-95.206455
PET Imaging of Houston,stand-alone imaging center,2493 S Braeswood Blvd,Suite A,Houston,TX,77030,,,,29.696872,-95.417078
Texas Oncology-Austin Central,stand-alone imaging center,6204 Balcones Dr,,Austin,TX,78731,512 427-9400,,https://www.texasoncology.com/cancer-centers/austin/austin-central/medical-oncology,30.344828,-97.752663
Kelsey - Seybold Clinic,hospital-based,2727 West Holcombe,,Houston,TX,77025,713 442-5200,,https://www.kelsey-seybold.com/find-a-location/memorial-city-clinic,29.705221,-95.420629
ONCOLOGY CONSULTANTS,hospital-based,2130   W Holcombe Blvd Life Science Plaza,10th Floor,Houston,TX,77030,713-600-0900,,https://www.oncologyconsultants.com/,29.706385,-95.408281
Memorial Hermann Imaging Center - Memorial City,stand-alone imaging center,921 Gessner Rd #200,,Houston,TX,77024,,,,29.78156,-95.545917
MICHAEL E. DEBAKEY VA MEDICAL CENTER,hospital-based,"2002 Holcombe Blvd,",,Houston,TX,77030,713-791-1414,26422,https://www.va.gov/houston-health-care/,29.700103,-95.388965
THE UNIVERSITY OF TEXAS MD ANDERSON MAYS CLINIC,hospital-based,1220 Holcombe Blvd,,Houston,TX,77030,713-563-6190,,https://www.mdanderson.org/about-md-anderson/our-locations/texas-medical-center.html,29.705537,-95.399992
Houston Methodist Outpatient Center,stand-alone imaging center,6445 Main St,,Houston,TX,77030,,,https://www.houstonmethodist.org/contact-us/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.712311,-95.399436
Baylor Scott & White Medical Center — Temple,hospital-based,2401 S 31st St,,Temple,TX,76508,,,https://www.bswhealth.com/locations/temple?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=9479&y_source=1_MTM0MTE3MDctNzE1LWxvY2F0aW9uLn,31.076525,-97.365282
Memorial Hermann Imaging Center at Texas Medical,hospital-based,6400 Fannin St,1600,Houston,TX,77030,713 512-6040,,,29.715111,-95.397146
Methodist Willowbrook Hospital,hospital-based,13802 Centerfield Dr,Suite 300,Houston,TX,77070,,,https://www.houstonmethodist.org/,29.969384,-95.550941
HOUSTON MEDICAL IMAGING,stand-alone imaging center,3310  Richmond Ave,,Houston,TX,77098,713-589-5231,,https://www.hmixray.com/,29.734601,-95.426973
OLIN E. TEAGUE VETERANS MEDICAL CENTER,hospital-based,1901  Veterans Memorial Dr,,Temple,TX,76504,254-778-4811,,https://www.va.gov/central-texas-health-care/,31.076454,-97.347436
Millennium Physicians North Houston,hospital-based,1250 Cypress Station Dr,Suite B,Houston,TX,77090,,,https://millenniumphysicians.com/,30.021829,-95.438555
MILLENNIUM PHYSICIANS THE WOODLANDS,stand-alone imaging center,9323 Pinecroft,Suite 110,The Woodlands,TX,77380,281-943-2440,,https://millenniumphysicians.com/the-woodlands/,30.17212,-95.457692
MD Anderson The Woodlands,hospital-based,100 Fellowship Dr,,Conroe,TX,77384,,,https://www.mdanderson.org/about-md-anderson/our-locations/the-woodlands.html,30.205653,-95.476245
PET Imaging of The Woodlands,stand-alone imaging center,3091 College Park Dr,Suite 340,The Woodlands,TX,77384,,,https://petimaging.us/,30.204972,-95.465085
Texas Oncology-Waco,stand-alone imaging center,1700 W Hwy 6,,Waco,TX,76712,254 399-0741,,https://www.texasoncology.com/cancer-centers/waco/waco/medical-oncology,31.523195,-97.220244
The Center for Cancer & Blood Disorders: Fort Wort,hospital-based,800 W Magnolia Ave,,Fort Worth,TX,76104,,,https://thecentertx.com/?utm_source=GMBSocialClimb&utm_medium=TheCenterforCancer%26BloodDisorders%3AFortWorth,32.730885,-97.332866
VETERANS ADMIN NORTH TEXAS HEALTHCARE,hospital-based,4500 South Lancaster Rd,,Dallas,TX,75216,214-857-0130,,https://www.northtexas.va.gov/locations/directions.asp,32.696698,-96.788762
Texas Oncology-Baylor Charles A. Sammons Cancer Ce,hospital-based,3410 Worth St Suite 400,,Dallas,TX,75246,,,,32.788044,-96.778705
PARKLAND HEALTH AND HOSPITAL SYSTEM,hospital-based,5200 HARRY HINES BLVD,,Dallas,TX,75235,214 590-8000,,,32.812822,-96.835676
The University of Texas Southwestern Medical Cente,hospital-based,2201 Inwood Rd #920,,Dallas,TX,75235,,,,32.8197,-96.842151
Baylor Scott & White Medical Center - Irving,hospital-based,1901 N MacArthur Blvd,,Irving,TX,75061,,,https://www.bswhealth.com/locations/irving?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=9490&y_source=1_MTM0MTE3MDAtNzE1LWxvY2F0aW9uLn,32.834695,-96.960308
SOUTHWEST DIAG CENTER FOR MOLECULAR,stand-alone imaging center,8196 Walnut Hill Lane,Suite LL30,Dallas,TX,75231,214-345-8300,,https://swdcmi.com/,32.87893,-96.762866
INTERMOUNTAIN HEALTH - ST GEORGE REGIONAL HOSPITAL,hospital-based,1380 E Medical Center Dr,,St. George,UT,84790,,,,37.096802,-113.553971
St George Regional Hospital,stand-alone imaging center,600 S Medical Center Dr,,St. George,UT,84790,435 251-4900,,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/intermountain-cancer-center-of-st-george/intermo,37.098059,-113.550995
Utah Valley Hospital,hospital-based,1034 N. 500 West,,Provo,UT,84604,801-357-2101,,https://intermountainhealthcare.org/locations/utah-valley-hospital/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,40.248122,-111.665862
Intermountain Medical Center,hospital-based,5169 S. Cottonwood Street,Building 2,Murray,UT,84107,801-507-3773,,https://intermountainhealthcare.org/locations/intermountain-medical-center/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,40.659019,-111.891559
Utah Cancer Specialists,hospital-based,3838 South 700 East,Suite 100,Salt Lake City,UT,84106,801-270-2224,,https://www.utahcancer.com/,40.668881,-111.871908
Huntsman Cancer Hospital,hospital-based,1950 Circle of Hope Dr,,Salt Lake City,UT,84112,801-587-4716,,https://healthcare.utah.edu/huntsmancancerinstitute/?utm_source=rebrandly,40.773364,-111.834893
Davis Hospital and Medical Center,hospital-based,1600 W Antelope Dr,,Layton,UT,84041,801 807-1000,,https://www.davishospital.org/,41.089779,-111.994806
McKay-Dee Hospital,hospital-based,4401 Harrison Blvd,3rd floor,Ogden,UT,84403,801-387-3575,,https://intermountainhealthcare.org/locations/mckay-dee-hospital/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,41.183242,-111.953039
INVIVO COACH SOUTHWEST VIRGINIA CANCER CENTER,hospital-based,671 US-58 ALT,,Norton,VA,24273,276 679-5874,,,36.938788,-82.601951
LewisGale Hospital,hospital-based,2400 Lee Hwy,,Pulaski,VA,24301,540 994-8100,,https://hcavirginia.com/locations/lewisgale-pulaski/,37.068229,-80.75703
Lewis-Gale Medical Center,hospital-based,1900 Electric Rd,,Salem,VA,24153,,,https://hcavirginia.com/locations/lewisgale-medical-center/,37.263934,-80.032308
CARILION ROANOKE MEMORIAL HOSPITAL,hospital-based,1906 Belleview Ave SE 1 South,,Roanoke,VA,24014,540-981-7274,,https://www.carilionclinic.org/locations/carilion-roanoke-memorial-hospital,37.251345,-79.941701
Sentara Williamsburg Regional Medical Center,hospital-based,100 Sentara Cir,,Williamsburg,VA,23188,,,https://www.sentara.com/hospitalslocations/locations/sentara-williamsburg-regional-medical-center/directions-and-parking.aspx,37.336059,-76.742327
SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,hospital-based,100  Sentara Cir,,Williamsburg,VA,23188,757-984-7890,,https://www.sentara.com/hampton-roads-virginia/medicalservices/services/imaging/services/pet-ct-scan.aspx,37.336059,-76.742327
SENTARA CAREPLEX HOSPITAL,hospital-based,3000 Coliseum Dr,,Hampton,VA,23666,757-213-5791,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-careplex-hospital/directions-parking.aspx,37.056903,-76.389848
SENTARA BROCK CANCER CENTER,stand-alone imaging center,6251 East Virginia Beach Blvd,Suite 100,Norfolk,VA,23502,757-213-5791,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-cancer-center.aspx,36.854256,-76.191048
FORT BELVOIR COMMUNITY HOSPITAL,hospital-based,9300 Dewitt Loop,,Fort Belvoir,VA,22060,571-231-4305,,https://belvoirhospital.tricare.mil/,38.705255,-77.14334
Medical Imaging of Fredericksburg,stand-alone imaging center,1201 Sam Perry Blvd,#102,Fredericksburg,VA,22401,,,https://mifimaging.com/locations/fredericksburg/,38.309505,-77.484627
Virginia Hospital Center,hospital-based,1701 N Georgia Mason Dr,,Arlington,VA,22205,,,https://www.virginiahospitalcenter.com/,38.88945,-77.127897
METRO REGION PET CENTER,hospital-based,3289 Woodburn Rd,,Annandale,VA,22003,703-698-5593,,https://www.woodburnmed.com/,38.854053,-77.22354
INOVA RESTON D/B FAIRFAX PET IMG,hospital-based,8081 INNOVATION PARK DRIVE,BLDG A SUITE 204,FAIRFAX,VA,22031,703 668-8333,,,38.86303,-77.223912
PET of Reston,stand-alone imaging center,1830 Town Center Parkway,Suite 105,Reston,VA,20190,,,https://www.restonradiology.com/,38.963249,-77.365129
Winchester Medical Center,hospital-based,1840 Amherst St,,Wincherster,VA,22601,,,,39.194235,-78.19359
SENTARA ROCKINGHAM MEMORIAL HOSPITAL,hospital-based,2010 Health Campus Dr,,Harrisonburg,VA,22801,540-689-6000,,https://www.sentara.com/harrisonburg-virginia/hospitalslocations/locations/sentara-rmh-medical-center/directions-parking.aspx,38.405067,-78.855272
Chesapeake Regional Medical Center,hospital-based,744 N Battlefield Blvd,,Chesapeake,VA,23320,757 312-3132,,,36.746872,-76.246328
Sentara Obici Hospital,hospital-based,2800 Godwin Blvd,,Suffolk,VA,23434,,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-obici-hospital/directions-parking.aspx,36.773223,-76.580955
SENTARA GREENBRIER HEALTHPLEX,hospital-based,713 Volvo Pkway,,Chesapeake,VA,23320,757-213-5791,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-greenbrier-healthplex/location-and-directions.aspx,36.767197,-76.23391
SENTARA PRINCESS ANNE HOSPITAL,hospital-based,2025  Glen Mitchell Dr,,Virginia Beach,VA,23456,757-213-5791,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-princess-anne-hospital/directions-parking.aspx,36.775989,-76.098328
Naval Medical Center Portsmouth,hospital-based,620 John Paul Jones Circle,,Portsmouth,VA,23708,,,https://portsmouth.tricare.mil/Health-Services/Laboratory-Radiology/Radiology,36.845645,-76.30538
SENTARA BELLE HARBOUR ADVANCED IMAGING CENTER,hospital-based,3920  A Bridge Rd,,Suffolk,VA,23435,757-213-5791,,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/advanced-imaging-center-belleharbour.aspx,36.86401,-76.449801
Sova Health Danville,hospital-based,142 South Main St,,Danville,VA,24541,434-483-5310,,,36.577673,-79.405503
Sovah Health - Martinsville,hospital-based,320 Hospital Dr,,Martinsville,VA,24112,276666-7200,,https://www.sovahhealth.com/martinsville,36.700021,-79.867034
John Randolph Medical Center,hospital-based,411 W. Randolph Rd,,Hopewell,VA,23860,804-327-8707,,https://hcavirginia.com/locations/john-randolph/,37.308009,-77.291156
HUNTER HOLMES MCGUIRE VA MED CTR - RICHMOND,hospital-based,1201  Broad Rock  Blvd,,Rrichmond,VA,23249,804-675-5510,,https://www.va.gov/richmond-health-care/,37.494818,-77.464595
Johnston-Willis Hospital,hospital-based,1405 Johnston Willis Dr,,Richmond,VA,23235,,,https://hcavirginia.com/locations/johnston-willis/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,37.509288,-77.593149
VCU Medical Center Gateway Building,hospital-based,1200 E Marshall St,,Richmond,VA,23219,,,https://www.vcuhealth.org/locations/location-details?id=13,37.540512,-77.430337
Bon Secours St. Mary's Hospital,hospital-based,5801 Bremo Rd,,Richmond,VA,23226,,,,37.584289,-77.512619
Henrico Doctor’s Hospital,hospital-based,1602 Skipwith Rd.,,Richmond,VA,23229,804-327-8702,,https://hcavirginia.com/locations/henrico-doctors/,37.604044,-77.540061
Bon Secours - Imaging Center at Reynolds Crossing,hospital-based,6605 W Broad St Suite B,Ground Floor,Richmond,VA,23230,804 287-3500,,,37.603019,-77.520744
Virginia Urology,hospital-based,8152 Pleasant Grove Rd,,Mechanicsville,VA,23116,804 330-9105,,https://www.uro.com/,37.630101,-77.379725
Sentara Martha Jefferson Hospital,hospital-based,500 Martha Jefferson Dr,,Charlottesville,VA,22911,,,https://www.sentara.com/charlottesville-virginia/hospitalslocations/locations/martha-jefferson-hospital/directions-parking.aspx,38.022161,-78.443843
UNIVERSITY OF VIRGINIA MEDICAL CENTER,hospital-based,1215  Lee St,,Charlottesville,VA,22903,434-924-0251,,https://uvahealth.com/locations/profile/university-hospital?utm_source=yext&utm_medium=GMB&y_source=1_MTY4NDQxMDEtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,38.032001,-78.498686
AUGUSTA MEDICAL CENTER,hospital-based,78 Medical Center Dr,,Fishersville,VA,22939,540-332-4490,,https://www.augustahealth.com/,38.094358,-78.986591
UVA Culpeper Medical Center,hospital-based,501 Sunset Ln,,Culpeper,VA,22701,,,,38.455683,-78.013588
Rutland Regional Medical Center,hospital-based,160 Allen St,,Rutland,VT,5701,802 775-7111,,https://www.rrmc.org/locations/profile/rutland-regional-medical-center/,43.598335,-72.955099
UNIVERSITY VERMONT MEDICAL CENTER,hospital-based,111 Colchester Ave,,Burlington,VT,5401,802-847-3593,,https://www.uvmhealth.org/medcenter/location/uvm-medical-center-main-campus?utm_source=google&utm_medium=yext&utm_campaign=website_field&utm_term=UVM_Medical_Center&utm_content=Burlington,44.479763,-73.193944
ALLIANCE-22179-MT. BAKER IMAGING,hospital-based,2930 Squalicum Pkway,Suite 201,Bellingham,WA,98225,360-647-2422,,https://mtbakerimaging.com/,48.771974,-122.475319
Olympic Medical Center,hospital-based,844 N. 5th Ave,,Sequim,WA,98382,907-202-6485,,https://www.olympicmedical.org/,48.089437,-123.111723
Providence Regional Cancer Partnership,hospital-based,1700 13th St,,Everett,WA,98201,,,https://www.providence.org/locations/wa/providence-regional-medical-center-everett/cancer-partnership?y_source=1_OTU3NjU3My03MTUtbG9jYXRpb24ud2Vic2l0Z,47.999642,-122.204576
Swedish Edmonds Campus,hospital-based,21601 76th Ave W,,Edmonds,WA,98026,425 640-4000,,,47.803314,-122.334444
University of Washington,hospital-based,1959 NE Pacific St,,Seattle,WA,98195,,,,47.649944,-122.308368
SEATTLE CANCER CARE ALLIANCE,hospital-based,825  Eastlake Ave E,,Seattle,WA,98109,206-606-7222,,https://www.seattlecca.org/,47.626455,-122.329495
VIRGINIA MASON MEDICAL CENTER,hospital-based,1100 Ninth Avenue Buck Pavillion,Level  5,Seattle,WA,98101,206-341-1700,,https://www.virginiamason.org/directory,47.609479,-122.327933
SWEDISH MEDICAL CENTER,hospital-based,1221 Madison St,Suite 150,Seattle,WA,98104,206-215-6487,,https://www.swedish.org/locations/pet-ct-imaging-at-swedish-cancer-institute,47.60992,-122.323121
Seattle Radiology,stand-alone imaging center,1229 Madison,Suite 900,Seattle,WA,98104,206-292-7734,,https://www.searad.com/,47.610087,-122.322114
Evergreen Radia,stand-alone imaging center,11521 NE 128th St.,#200,Kirkland,WA,98034,,,https://evergreenradia.com/,47.714409,-122.187297
Compass Oncology - Vancouver Cancer Center,stand-alone imaging center,210 SE 136th Ave,,Vancouver,WA,98684,,,https://www.compassoncology.com/locations-physicians/locations/vancouver?utm_campaign=Rio-Listings&utm_source=local-listings&utm_medium=google,45.619831,-122.534444
Swedish Issaquah Campus,hospital-based,751 NE Blakely Dr,,Issaquah,WA,98029,425 313-5373,,https://www.swedish.org/locations/issaquah-campus?Is=location&y_source=1_OTU3NjYyNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,47.535856,-122.021493
"Sound Cancer Care, pllc",stand-alone imaging center,2940 S. Meridian,Suite 100,Puyallup,WA,98373,2532003166,,https://www.soundcancercare.com/,47.162672,-122.293547
Valley Diagnostic Imaging Services – Medical Arts,hospital-based,"4033 Talbot Rd S, Suite 360",,Renton,WA,98055,4256906290,,,47.444228,-122.214555
TACOMA RADIOLOGICAL ASSOCIATES,stand-alone imaging center,2502 South Union Ave,,Tacoma,WA,98405,253-761-4200,,https://www.tranow.com/locations/tacoma/,47.237359,-122.482399
Madigan Army Medical Center,hospital-based,9040A Jackson Ave,,Tacoma,WA,98431,,,,47.109759,-122.55207
Beloit Memorial Hospital,hospital-based,1969 W Hart Rd,,Beloit,WI,53511,,,https://www.beloithealthsystem.org/locations/beloit-memorial-hospital/,42.548676,-89.008223
Froedtert Pleasant Prairie Hospital,hospital-based,9555 76th St,,Pleasant Prairie,WI,53158,262 577-8000,,https://www.froedtertsouth.com/locations/froedtert-pleasant-prairie-hospital/,42.56466,-87.924501
